Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,62.86000061035156,62.880001068115234,61.56999969482422,61.709999084472656,57.22236633300781,2420100
2020-01-03,61.689998626708984,62.70000076293945,61.65999984741211,62.310001373291016,57.77873611450195,2074800
2020-01-06,62.470001220703125,62.709999084472656,62.16999816894531,62.59000015258789,58.03837585449219,1478300
2020-01-07,62.47999954223633,62.650001525878906,62.09000015258789,62.27000045776367,57.74164581298828,1679600
2020-01-08,62.36000061035156,62.38999938964844,61.93000030517578,62.25,57.72309494018555,1703700
2020-01-09,62.119998931884766,62.880001068115234,62.0,62.72999954223633,58.1682014465332,1152400
2020-01-10,62.93000030517578,63.16999816894531,62.75,63.060001373291016,58.47419357299805,1844000
2020-01-13,63.06999969482422,63.93000030517578,63.06999969482422,63.689998626708984,59.058380126953125,1474500
2020-01-14,63.66999816894531,63.900001525878906,63.47999954223633,63.88999938964844,59.243839263916016,1789000
2020-01-15,64.1500015258789,64.91000366210938,64.12000274658203,64.69999694824219,59.994937896728516,1481800
2020-01-16,65.05000305175781,65.51000213623047,64.94000244140625,65.37999725341797,60.6254768371582,1915200
2020-01-17,65.54000091552734,65.87999725341797,65.13999938964844,65.6500015258789,60.8758544921875,2605000
2020-01-21,65.6500015258789,66.20999908447266,65.52999877929688,66.20999908447266,61.395118713378906,2539200
2020-01-22,66.31999969482422,66.77999877929688,66.31999969482422,66.55000305175781,61.71040344238281,2443300
2020-01-23,66.56999969482422,67.12000274658203,66.56999969482422,67.11000061035156,62.229679107666016,1832400
2020-01-24,67.04000091552734,67.73999786376953,66.93000030517578,67.48999786376953,62.5820426940918,1625200
2020-01-27,67.4800033569336,67.95999908447266,66.79000091552734,67.25,62.3594970703125,1627900
2020-01-28,67.27999877929688,67.55000305175781,66.87999725341797,67.06999969482422,62.19257736206055,1857900
2020-01-29,67.06999969482422,67.37999725341797,66.52999877929688,67.30999755859375,62.41512680053711,1697500
2020-01-30,67.45999908447266,68.08000183105469,67.06999969482422,68.06999969482422,63.11986541748047,2429700
2020-01-31,68.2699966430664,68.9800033569336,67.95999908447266,68.51000213623047,63.52787399291992,2939400
2020-02-03,68.62000274658203,68.93000030517578,68.41000366210938,68.4800033569336,63.50005340576172,1850300
2020-02-04,68.23999786376953,68.45999908447266,67.37000274658203,67.37000274658203,62.470767974853516,2346400
2020-02-05,67.2699966430664,68.05000305175781,66.97000122070312,67.91000366210938,62.97150802612305,2119500
2020-02-06,67.62999725341797,67.69999694824219,67.12000274658203,67.31999969482422,62.80170822143555,1677900
2020-02-07,67.68000030517578,67.72000122070312,67.08999633789062,67.13999938964844,62.633792877197266,1545500
2020-02-10,67.0,67.68000030517578,67.0,67.55999755859375,63.025611877441406,1380500
2020-02-11,67.6500015258789,67.81999969482422,67.23999786376953,67.37000274658203,62.84835433959961,1161700
2020-02-12,67.05000305175781,67.63999938964844,66.97000122070312,67.36000061035156,62.839027404785156,1337300
2020-02-13,67.45999908447266,67.97000122070312,67.19999694824219,67.91999816894531,63.3614501953125,1624100
2020-02-14,68.13999938964844,68.62999725341797,68.0,68.51000213623047,63.91184997558594,1365700
2020-02-18,68.80999755859375,69.12000274658203,68.62999725341797,68.86000061035156,64.23835754394531,1400000
2020-02-19,68.75,68.97000122070312,68.44999694824219,68.4800033569336,63.88385772705078,1629700
2020-02-20,68.47000122070312,68.63999938964844,68.02999877929688,68.58999633789062,63.98646926879883,1390100
2020-02-21,68.55000305175781,69.16999816894531,68.44000244140625,68.44999694824219,63.85586929321289,2028300
2020-02-24,68.55999755859375,68.91000366210938,67.94999694824219,68.25,63.66929626464844,2121800
2020-02-25,68.30999755859375,68.56999969482422,66.81999969482422,66.83999633789062,62.353939056396484,2173500
2020-02-26,66.98999786376953,67.68000030517578,66.43000030517578,66.44000244140625,61.98078918457031,2033000
2020-02-27,66.22000122070312,66.72000122070312,62.77000045776367,62.81999969482422,58.60373306274414,3190000
2020-02-28,61.56999969482422,61.720001220703125,59.119998931884766,60.41999816894531,56.36481475830078,5533300
2020-03-02,60.599998474121094,64.1500015258789,60.560001373291016,64.13999938964844,59.835147857666016,3386700
2020-03-03,64.25,65.75,63.70000076293945,64.31999969482422,60.0030632019043,4155400
2020-03-04,65.27999877929688,68.72000122070312,65.2699966430664,68.3499984741211,63.7625846862793,2932000
2020-03-05,67.45999908447266,68.98999786376953,66.73999786376953,67.7300033569336,63.18419647216797,2997100
2020-03-06,66.01000213623047,68.08000183105469,65.3499984741211,67.88999938964844,63.333457946777344,3584600
2020-03-09,63.58000183105469,66.69000244140625,62.52000045776367,65.41999816894531,61.02923583984375,5894700
2020-03-10,65.86000061035156,67.72000122070312,62.66999816894531,65.51000213623047,61.11320114135742,5114900
2020-03-11,64.26000213623047,65.08999633789062,61.97999954223633,63.25,59.0048828125,4299100
2020-03-12,58.77000045776367,63.380001068115234,56.83000183105469,58.88999938964844,54.93750762939453,5920200
2020-03-13,61.33000183105469,62.630001068115234,57.90999984741211,62.38999938964844,58.202598571777344,4145400
2020-03-16,56.209999084472656,62.15999984741211,55.70000076293945,56.95000076293945,53.127716064453125,4328000
2020-03-17,58.400001525878906,67.79000091552734,57.88999938964844,64.81999969482422,60.46950912475586,5261100
2020-03-18,61.40999984741211,64.33999633789062,54.349998474121094,60.63999938964844,56.57005310058594,4019100
2020-03-19,60.81999969482422,60.81999969482422,55.779998779296875,56.4900016784668,52.698585510253906,2977900
2020-03-20,55.95000076293945,55.95000076293945,48.619998931884766,49.54999923706055,46.22437286376953,4233800
