Date,Open,High,Low,Close,Adj Close,Volume
2020-04-16,258.3900146484375,258.3900146484375,244.7100067138672,246.75999450683594,243.90882873535156,11455400
2020-04-17,258.25,260.70001220703125,251.50999450683594,259.9700012207031,256.96624755859375,10412100
2020-04-20,254.50999450683594,256.6300048828125,249.6699981689453,251.72999572753906,248.82142639160156,6042700
2020-04-21,246.64999389648438,249.38999938964844,244.10000610351562,245.35000610351562,242.51515197753906,5964600
2020-04-22,251.4600067138672,258.6000061035156,251.0,256.9100036621094,253.9416046142578,5083200
2020-04-23,259.3900146484375,262.4200134277344,255.27000427246094,255.86000061035156,252.90370178222656,4270600
2020-04-24,258.42999267578125,259.8299865722656,252.8300018310547,258.760009765625,255.77024841308594,3824200
2020-04-27,260.2200012207031,265.7200012207031,259.510009765625,265.1199951171875,262.0566711425781,4099900
2020-04-28,270.3999938964844,272.6499938964844,262.9599914550781,264.6000061035156,261.5427551269531,4344000
2020-04-29,278.45001220703125,285.0,276.260009765625,283.69000244140625,280.4121398925781,8505000
2020-04-30,278.42999267578125,281.6300048828125,273.4100036621094,274.9700012207031,271.79290771484375,5898900
2020-05-01,268.70001220703125,273.989990234375,267.2099914550781,268.739990234375,265.6348876953125,5067800
2020-05-04,265.5,270.07000732421875,263.010009765625,269.260009765625,266.14892578125,3747100
2020-05-05,276.8399963378906,277.8500061035156,273.29998779296875,273.9800109863281,270.8143615722656,3926200
2020-05-06,276.9599914550781,276.9599914550781,271.54998779296875,272.44000244140625,269.2921142578125,3261900
2020-05-07,277.80999755859375,282.45001220703125,277.239990234375,278.4700012207031,275.2524719238281,4371400
2020-05-08,283.3999938964844,283.4200134277344,279.5,282.44000244140625,279.1766357421875,3215400
2020-05-11,279.5,282.80999755859375,277.6300048828125,281.2300109863281,277.9805603027344,4056900
2020-05-12,280.45001220703125,282.3299865722656,272.1099853515625,272.1099853515625,268.9659118652344,4031400
2020-05-13,272.29998779296875,276.07000732421875,264.19000244140625,269.1600036621094,266.050048828125,4802100
2020-05-14,270.20001220703125,277.55999755859375,263.9599914550781,277.30999755859375,274.1058349609375,6294200
2020-05-15,276.0400085449219,279.1400146484375,273.2900085449219,278.94000244140625,275.7170715332031,3813300
2020-05-18,285.4599914550781,292.0899963378906,285.0,289.8999938964844,286.55047607421875,6037800
2020-05-19,289.1700134277344,297.82000732421875,287.489990234375,290.7300109863281,287.3708190917969,5211800
2020-05-20,295.75,301.1499938964844,295.3900146484375,298.79998779296875,295.3475646972656,4592200
2020-05-21,299.3699951171875,299.92999267578125,292.75,294.260009765625,290.8600769042969,3944100
2020-05-22,295.05999755859375,296.79998779296875,293.010009765625,294.9100036621094,291.5025329589844,2897000
2020-05-26,304.6199951171875,305.0,301.94000244140625,303.3299865722656,299.8251953125,5246900
2020-05-27,304.0,304.7300109863281,292.1199951171875,299.7699890136719,296.30633544921875,5147900
2020-05-28,300.9800109863281,310.0,298.8399963378906,302.29998779296875,298.80712890625,4520800
2020-05-29,302.0,304.42999267578125,298.8699951171875,300.8900146484375,297.4134216308594,4930100
2020-06-01,300.79998779296875,303.05999755859375,297.8999938964844,301.3999938964844,297.9175720214844,2841800
2020-06-02,304.989990234375,306.1099853515625,301.69000244140625,303.5899963378906,300.08221435546875,4131300
2020-06-03,305.4800109863281,308.1099853515625,302.2099914550781,307.07000732421875,303.52203369140625,3429700
2020-06-04,305.44000244140625,306.6199951171875,299.3399963378906,301.3699951171875,297.88787841796875,4147700
2020-06-05,306.80999755859375,312.17999267578125,305.6499938964844,311.8800048828125,308.27642822265625,5058200
2020-06-08,311.05999755859375,313.5799865722656,307.04998779296875,310.4100036621094,306.8234558105469,3724300
2020-06-09,309.7799987792969,313.4700012207031,308.20001220703125,311.489990234375,307.89093017578125,3314800
2020-06-10,312.3900146484375,316.05999755859375,310.2900085449219,313.1499938964844,309.5317687988281,4089000
2020-06-11,305.010009765625,306.489990234375,291.05999755859375,291.25,287.88482666015625,6505300
2020-06-12,298.7900085449219,299.989990234375,290.8900146484375,297.7900085449219,294.3492431640625,4512200
2020-06-15,290.0,298.9200134277344,288.75,297.1700134277344,293.7364501953125,5932900
2020-06-16,305.9100036621094,309.0899963378906,300.1099853515625,304.4800109863281,300.9619445800781,4013100
2020-06-17,305.0,307.4800109863281,303.0799865722656,303.760009765625,300.25030517578125,2566400
2020-06-18,301.8299865722656,305.1000061035156,300.5,304.8500061035156,301.32763671875,2776600
2020-06-19,309.5,309.5,296.5,296.5,293.0741271972656,4533500
2020-06-22,299.6000061035156,304.95001220703125,297.7300109863281,304.44000244140625,300.92242431640625,3489200
2020-06-23,307.0299987792969,310.42999267578125,304.4200134277344,306.8800048828125,303.334228515625,3801500
2020-06-24,305.0,305.5199890136719,293.05999755859375,294.010009765625,290.6128845214844,5086000
2020-06-25,294.1600036621094,298.3900146484375,290.6700134277344,298.010009765625,294.56671142578125,3294800
2020-06-26,296.8800048828125,298.1099853515625,289.1700134277344,289.3399963378906,285.99688720703125,4922500
2020-06-29,291.3399963378906,293.1499938964844,285.1499938964844,292.92999267578125,289.5453796386719,3642200
2020-06-30,293.0899963378906,296.6000061035156,291.010009765625,295.70001220703125,292.28338623046875,4283500
2020-07-01,295.9599914550781,303.2699890136719,295.1199951171875,301.1700134277344,297.690185546875,3801300
2020-07-02,304.3299865722656,306.8900146484375,301.30999755859375,302.4200134277344,298.92578125,3290100
2020-07-06,306.6499938964844,307.32000732421875,303.1700134277344,305.57000732421875,302.03936767578125,3013300
2020-07-07,303.19000244140625,307.7900085449219,299.3999938964844,299.9100036621094,296.44476318359375,3633100
2020-07-08,300.9100036621094,301.5400085449219,297.3999938964844,300.1499938964844,297.07818603515625,4115000
2020-07-09,299.6199951171875,300.7200012207031,290.55999755859375,294.5899963378906,291.5750732421875,5042800
2020-07-10,294.0,296.9599914550781,291.5,295.67999267578125,292.6539306640625,3030900
2020-07-13,297.8599853515625,298.6199951171875,290.0199890136719,290.17999267578125,287.2102355957031,4853700
2020-07-14,292.0,299.1000061035156,288.6499938964844,298.95001220703125,295.8905029296875,4795900
2020-07-15,303.0,306.7699890136719,301.3900146484375,305.7200012207031,302.5912170410156,5257300
2020-07-16,302.9700012207031,303.5299987792969,298.9100036621094,299.3500061035156,296.2863464355469,3312100
2020-07-17,301.7300109863281,305.239990234375,299.4100036621094,304.05999755859375,300.9482116699219,3169800
2020-07-20,301.9200134277344,314.989990234375,301.9200134277344,311.9599914550781,308.767333984375,5279400
2020-07-21,313.0,314.04998779296875,306.29998779296875,307.6000061035156,304.4519348144531,3562100
2020-07-22,308.1300048828125,313.57000732421875,308.1300048828125,313.3699951171875,310.1628723144531,3303100
2020-07-23,313.54998779296875,317.239990234375,308.7200012207031,309.8999938964844,306.7284240722656,3118500
2020-07-24,306.4800109863281,310.7300109863281,304.5400085449219,306.9200134277344,303.7789001464844,2500300
2020-07-27,307.05999755859375,310.0,306.0199890136719,308.8599853515625,305.6990051269531,2311600
2020-07-28,308.5,310.20001220703125,306.0299987792969,306.3299865722656,303.1949768066406,2116300
2020-07-29,304.5,311.6600036621094,304.1199951171875,309.29998779296875,306.13458251953125,3542400
2020-07-30,304.0,312.82000732421875,303.0400085449219,309.0,305.8375549316406,3941600
2020-07-31,310.0,310.0899963378906,305.6099853515625,308.5299987792969,305.3724670410156,4684400
2020-08-03,311.0,313.5,309.29998779296875,312.5899963378906,309.390869140625,3907800
2020-08-04,312.5,315.69000244140625,311.1000061035156,314.3900146484375,311.1724853515625,3409200
2020-08-05,316.3699951171875,329.67999267578125,315.8699951171875,328.0,324.6431579589844,5677200
2020-08-06,327.3999938964844,331.2200012207031,325.8999938964844,330.1400146484375,326.76129150390625,4839800
2020-08-07,328.0,328.3299865722656,323.92999267578125,328.0199890136719,324.6629333496094,3662500
2020-08-10,327.19000244140625,329.739990234375,321.8599853515625,322.8800048828125,319.5755920410156,3752100
2020-08-11,325.0,334.54998779296875,323.5799865722656,328.5400085449219,325.1776428222656,5273300
2020-08-12,328.6600036621094,331.3999938964844,326.20001220703125,327.6300048828125,324.2769470214844,3125900
2020-08-13,325.92999267578125,329.8299865722656,325.6199951171875,326.19000244140625,322.8517150878906,2526700
2020-08-14,325.6700134277344,327.6400146484375,324.80999755859375,326.79998779296875,323.4554443359375,1444900
2020-08-17,327.0,331.2300109863281,326.67999267578125,330.2300109863281,326.8503723144531,2904100
2020-08-18,330.20001220703125,331.3999938964844,326.3500061035156,331.0,327.61248779296875,3021700
2020-08-19,330.0400085449219,334.4599914550781,330.0,332.3999938964844,328.99810791015625,3421000
2020-08-20,330.19000244140625,338.0,330.19000244140625,337.32000732421875,333.8678283691406,2966000
2020-08-21,338.0,338.79998779296875,335.9700012207031,337.1000061035156,333.6500549316406,2680900
2020-08-24,339.3599853515625,343.8299865722656,338.75,343.6400146484375,340.1231384277344,2753900
2020-08-25,344.7099914550781,348.4599914550781,343.3299865722656,347.6600036621094,344.10198974609375,2862700
2020-08-26,348.0,352.2900085449219,345.5,351.0199890136719,347.42755126953125,3512000
2020-08-27,351.7300109863281,358.0,350.5799865722656,356.0,352.3566589355469,3811700
2020-08-28,357.4800109863281,367.25,356.1600036621094,366.1199951171875,362.3729553222656,3544700
2020-08-31,366.6300048828125,366.6300048828125,357.69000244140625,358.19000244140625,354.52423095703125,3948200
2020-09-01,357.7099914550781,359.44000244140625,353.55999755859375,356.8999938964844,353.24737548828125,4409600
2020-09-02,357.3900146484375,361.6000061035156,356.2799987792969,360.70001220703125,357.008544921875,4127200
2020-09-03,358.4700012207031,358.94000244140625,341.260009765625,343.8399963378906,340.3210754394531,6297400
2020-09-04,343.0,346.989990234375,326.54998779296875,335.010009765625,331.5814208984375,6571200
2020-09-08,328.760009765625,335.7099914550781,326.8999938964844,329.8800048828125,326.5039367675781,4425700
2020-09-09,337.3900146484375,342.760009765625,332.3699951171875,339.6400146484375,336.1640319824219,3344900
2020-09-10,342.5,345.1300048828125,331.1400146484375,332.8800048828125,329.4732666015625,2845900
2020-09-11,334.7099914550781,334.7099914550781,327.30999755859375,330.1499938964844,326.7711181640625,2920400
2020-09-14,334.9700012207031,340.0,334.0199890136719,338.6000061035156,335.13470458984375,3416100
2020-09-15,342.739990234375,343.92999267578125,338.5299987792969,339.1400146484375,335.6691589355469,2396400
2020-09-16,341.2799987792969,346.0400085449219,339.7900085449219,341.8500061035156,338.3514404296875,3049000
2020-09-17,337.1400146484375,343.7200012207031,336.0,339.42999267578125,335.9561462402344,3713000
2020-09-18,338.2099914550781,341.1400146484375,333.3699951171875,335.260009765625,331.8288879394531,4006000
2020-09-21,329.4700012207031,331.6700134277344,320.80999755859375,327.8500061035156,324.4947509765625,4466000
2020-09-22,329.510009765625,336.0299987792969,325.1099853515625,335.30999755859375,331.87835693359375,3375300
2020-09-23,334.8399963378906,335.1700134277344,323.4700012207031,324.5299987792969,321.2086486816406,2893900
2020-09-24,323.20001220703125,330.7799987792969,321.17999267578125,328.2099914550781,324.85101318359375,3706300
2020-09-25,325.6499938964844,333.4800109863281,322.1000061035156,331.7799987792969,328.38446044921875,3077500
2020-09-28,336.6099853515625,340.57000732421875,335.80999755859375,338.3900146484375,334.9268493652344,3122500
2020-09-29,338.3900146484375,340.7200012207031,335.82000732421875,336.2300109863281,332.7889404296875,2679500
2020-09-30,336.70001220703125,343.6499938964844,336.4200134277344,338.1700134277344,334.7091064453125,3285200
2020-10-01,342.239990234375,346.70001220703125,340.2799987792969,343.3699951171875,339.8558349609375,2503600
2020-10-02,338.2699890136719,342.6099853515625,336.010009765625,338.8299865722656,335.3623046875,2184600
2020-10-05,341.67999267578125,343.25,338.9700012207031,343.25,339.73712158203125,2081600
2020-10-06,342.05999755859375,346.3599853515625,336.2200012207031,337.42999267578125,333.97662353515625,2553400
2020-10-07,341.7799987792969,344.6499938964844,340.3399963378906,343.8999938964844,340.38043212890625,3068200
2020-10-08,345.010009765625,347.69000244140625,344.239990234375,345.1499938964844,342.0154724121094,1991800
2020-10-09,347.989990234375,353.3599853515625,347.0,352.3900146484375,349.189697265625,3116500
2020-10-12,355.0,355.0,350.82000732421875,352.0400085449219,348.8428955078125,2942900
2020-10-13,351.42999267578125,351.5,345.0199890136719,345.8399963378906,342.6991882324219,2523800
2020-10-14,345.760009765625,347.19000244140625,341.19000244140625,342.70001220703125,339.5877380371094,2234300
2020-10-15,338.29998779296875,339.6099853515625,332.82000732421875,338.57000732421875,335.4952392578125,3727300
2020-10-16,340.0,344.9800109863281,339.2300109863281,339.3999938964844,336.3176574707031,3324600
2020-10-19,340.1199951171875,341.29998779296875,330.42999267578125,331.6700134277344,328.65789794921875,2937600
2020-10-20,333.0400085449219,336.79998779296875,331.67999267578125,331.7200012207031,328.7074279785156,2677800
2020-10-21,332.489990234375,336.32000732421875,331.29998779296875,333.4200134277344,330.3919982910156,2725300
2020-10-22,333.3699951171875,335.3800048828125,329.25,333.6000061035156,330.57037353515625,2256000
2020-10-23,335.69000244140625,335.69000244140625,328.30999755859375,329.6099853515625,326.6165466308594,2945400
2020-10-26,326.4100036621094,327.239990234375,314.2300109863281,318.05999755859375,315.17144775390625,5173300
2020-10-27,318.8999938964844,319.55999755859375,312.3599853515625,317.1099853515625,314.2301330566406,4314900
2020-10-28,301.69000244140625,302.0,288.6000061035156,291.3800048828125,288.7337646484375,11518200
2020-10-29,293.20001220703125,295.29998779296875,287.54998779296875,293.17999267578125,290.5174255371094,9582300
2020-10-30,289.8500061035156,291.8500061035156,281.20001220703125,288.6400146484375,286.0187072753906,6892800
2020-11-02,294.239990234375,294.8399963378906,288.1199951171875,289.9700012207031,287.3365783691406,5094900
2020-11-03,294.45001220703125,300.3399963378906,291.7799987792969,295.3900146484375,292.7074279785156,4097700
2020-11-04,305.0899963378906,312.7200012207031,302.239990234375,307.20001220703125,304.4100646972656,4790100
2020-11-05,315.1400146484375,319.3500061035156,313.5799865722656,316.5299987792969,313.6553649902344,3794400
2020-11-06,315.9800109863281,316.489990234375,310.0899963378906,313.6400146484375,310.7916259765625,2978500
2020-11-09,346.9200134277344,357.0,340.8999938964844,344.55999755859375,341.43084716796875,10933700
2020-11-10,339.989990234375,345.8599853515625,333.44000244140625,334.7799987792969,331.7396240234375,5330400
2020-11-11,337.4100036621094,337.70001220703125,331.07000732421875,332.3900146484375,329.371337890625,2969900
2020-11-12,329.05999755859375,333.0899963378906,326.29998779296875,328.2900085449219,325.30859375,3207700
2020-11-13,330.29998779296875,336.1099853515625,327.3399963378906,335.0299987792969,331.9873352050781,2393700
2020-11-16,341.79998779296875,342.6499938964844,333.1700134277344,335.45001220703125,332.403564453125,3312800
2020-11-17,333.1700134277344,337.7699890136719,330.7200012207031,336.5,333.44403076171875,3412700
2020-11-18,336.5299987792969,340.95001220703125,334.8599853515625,335.94000244140625,332.88909912109375,3203400
2020-11-19,335.489990234375,339.1600036621094,331.4200134277344,333.8800048828125,330.8477783203125,2718700
2020-11-20,334.7799987792969,335.1600036621094,323.0,323.0,320.06658935546875,4142400
2020-11-23,326.2099914550781,333.20001220703125,324.3699951171875,332.0400085449219,329.0245361328125,3219000
2020-11-24,336.9100036621094,344.1099853515625,334.1199951171875,342.3900146484375,339.28057861328125,3529700
2020-11-25,343.7099914550781,343.7099914550781,339.3399963378906,341.32000732421875,338.22027587890625,2535200
2020-11-27,342.8299865722656,342.8800048828125,337.6099853515625,339.07000732421875,335.9906921386719,1402300
2020-11-30,337.6600036621094,338.04998779296875,330.17999267578125,336.510009765625,333.45391845703125,4276200
2020-12-01,339.6700134277344,342.6300048828125,337.6199951171875,338.8800048828125,335.8023986816406,4210400
2020-12-02,336.7799987792969,340.239990234375,334.0,340.2200012207031,337.1302490234375,2972100
2020-12-03,338.55999755859375,342.32000732421875,334.1199951171875,335.1400146484375,332.09637451171875,3080300
2020-12-04,336.9200134277344,344.3500061035156,335.79998779296875,344.3500061035156,341.2227478027344,4323600
2020-12-07,343.3599853515625,347.989990234375,340.04998779296875,340.9599914550781,337.86346435546875,2389800
2020-12-08,338.2799987792969,342.8299865722656,336.70001220703125,340.7900085449219,337.695068359375,2224600
2020-12-09,340.4100036621094,341.7099914550781,334.69000244140625,336.8500061035156,333.79083251953125,2962600
2020-12-10,334.6499938964844,335.5400085449219,331.19000244140625,331.5199890136719,328.50921630859375,3506800
2020-12-11,327.0899963378906,331.57000732421875,325.5299987792969,327.4200134277344,324.4465026855469,4179400
2020-12-14,329.0,338.75,327.5899963378906,331.1499938964844,328.1425476074219,3552400
2020-12-15,333.1600036621094,335.2200012207031,327.6199951171875,333.6499938964844,330.619873046875,3104600
2020-12-16,333.9599914550781,334.0,329.25,332.1000061035156,329.0839538574219,3393300
2020-12-17,334.5400085449219,338.3299865722656,333.3999938964844,336.8999938964844,333.8403625488281,2725500
2020-12-18,336.510009765625,341.6000061035156,334.3500061035156,340.3299865722656,337.2392272949219,8443700
2020-12-21,333.2099914550781,336.1499938964844,327.239990234375,334.3699951171875,331.3333740234375,3642500
2020-12-22,334.1600036621094,335.2200012207031,331.6000061035156,332.239990234375,329.2226867675781,2403100
2020-12-23,334.1300048828125,335.2099914550781,329.0299987792969,329.2300109863281,326.2400207519531,2760600
2020-12-24,330.6499938964844,336.3699951171875,330.3500061035156,336.0,332.9485168457031,1308900
2020-12-28,337.8599853515625,345.5899963378906,336.8699951171875,344.4700012207031,341.3416748046875,3449100
2020-12-29,347.7799987792969,348.75,344.760009765625,346.6600036621094,343.5117492675781,2822700
2020-12-30,348.67999267578125,357.82000732421875,347.2099914550781,355.54998779296875,352.32098388671875,4200600
2020-12-31,355.0299987792969,359.4100036621094,353.25,356.94000244140625,353.6983947753906,2881700
2021-01-04,358.0,358.1300048828125,347.3599853515625,351.489990234375,348.2978820800781,4638400
2021-01-05,348.79998779296875,353.0,345.44000244140625,347.4200134277344,344.26483154296875,2990700
2021-01-06,350.4200134277344,354.0299987792969,344.55999755859375,347.54998779296875,344.3936767578125,3966800
2021-01-07,348.95001220703125,352.3699951171875,348.3800048828125,349.8599853515625,347.1221618652344,3100200
2021-01-08,351.3599853515625,354.9800109863281,349.489990234375,353.8500061035156,351.0809326171875,3371500
2021-01-11,352.1099853515625,353.4200134277344,347.7900085449219,348.20001220703125,345.4751281738281,2403000
2021-01-12,347.0799865722656,348.0,336.0299987792969,342.9200134277344,340.2364196777344,4858100
2021-01-13,349.6099853515625,349.760009765625,344.2300109863281,346.3299865722656,343.6197509765625,4125700
2021-01-14,348.69000244140625,349.5799865722656,326.69000244140625,326.92999267578125,324.37158203125,8712200
2021-01-15,327.5400085449219,329.69000244140625,321.8800048828125,323.260009765625,320.7303161621094,7911500
2021-01-19,326.989990234375,329.1300048828125,324.6600036621094,325.94000244140625,323.38934326171875,4625200
2021-01-20,329.989990234375,337.92999267578125,329.1300048828125,334.9100036621094,332.2891540527344,5081000
2021-01-21,334.4100036621094,336.8599853515625,331.75,334.44000244140625,331.8228454589844,3484900
2021-01-22,330.3900146484375,335.1499938964844,328.9100036621094,328.989990234375,326.41546630859375,3846600
2021-01-25,327.510009765625,329.95001220703125,317.2300109863281,329.19000244140625,326.6139221191406,6257700
2021-01-26,330.0,330.5400085449219,325.82000732421875,327.70001220703125,325.1355895996094,3503100
2021-01-27,320.3599853515625,323.0,313.1199951171875,315.489990234375,313.0210876464844,7449400
2021-01-28,327.0899963378906,329.0,321.9800109863281,324.2799987792969,321.7423400878906,6906400
2021-01-29,323.79998779296875,325.67999267578125,312.3800048828125,316.2900085449219,313.81488037109375,7627200
2021-02-01,320.9100036621094,323.5199890136719,317.5799865722656,321.55999755859375,319.0436096191406,4930700
2021-02-02,323.45001220703125,336.1600036621094,323.45001220703125,334.3699951171875,331.75335693359375,5686000
2021-02-03,333.8399963378906,336.0,331.07000732421875,332.82000732421875,330.21551513671875,4036800
2021-02-04,335.3699951171875,343.25,335.05999755859375,340.8299865722656,338.1628112792969,4537500
2021-02-05,342.5199890136719,344.3299865722656,337.3900146484375,338.75,336.0990905761719,2964800
2021-02-08,340.0,341.489990234375,335.5299987792969,337.0299987792969,334.39251708984375,2652800
2021-02-09,335.95001220703125,336.2200012207031,330.0,333.44000244140625,330.8306579589844,2993300
2021-02-10,335.0,335.4700012207031,332.25,334.2099914550781,331.5945739746094,4246300
2021-02-11,345.5,349.5899963378906,340.25,342.8699951171875,340.1867980957031,5110800
2021-02-12,341.3299865722656,343.1199951171875,336.70001220703125,341.0,338.33148193359375,3025100
2021-02-16,343.20001220703125,344.0,338.07000732421875,341.2099914550781,338.5398254394531,2916900
2021-02-17,339.0400085449219,340.3800048828125,335.8399963378906,337.3299865722656,334.6901550292969,2267000
2021-02-18,334.489990234375,339.95001220703125,332.8399963378906,338.4599914550781,335.81134033203125,2393700
